tool_ratio,qps,seed,policy,count,mean_wait,p95_wait,p99_wait,max_wait,starvation_count,mean_speedup_vs_fcfs,p95_speedup_vs_fcfs,p99_ratio_vs_fcfs
0.75,4.0,707,fcfs,500,376.77,1409.819,1907.118,2098.343,0,1.0,1.0,1.0
0.75,4.0,707,pure_ltr,500,382.302,1743.236,4445.277,8524.638,4,0.986,0.809,2.331
0.75,4.0,707,ltr_aging,500,381.617,1741.457,3981.707,7559.033,3,0.987,0.81,2.088
0.75,4.0,707,tail_safe,500,285.709,1210.491,2795.247,3669.048,0,1.319,1.165,1.466
0.75,4.0,707,gated_hybrid,500,279.856,1146.342,2795.247,3669.048,0,1.346,1.23,1.466
0.75,5.0,707,fcfs,500,763.22,2239.342,2561.04,2812.714,0,1.0,1.0,1.0
0.75,5.0,707,pure_ltr,500,800.82,3709.305,8041.772,10696.771,16,0.953,0.604,3.14
0.75,5.0,707,ltr_aging,500,777.713,3684.523,6181.982,7762.591,12,0.981,0.608,2.414
0.75,5.0,707,tail_safe,500,545.606,2153.772,4126.996,5359.247,2,1.399,1.04,1.611
0.75,5.0,707,gated_hybrid,500,526.665,2275.27,4126.996,4361.662,0,1.449,0.984,1.611
1.0,2.0,42,fcfs,500,29.502,155.615,289.968,1174.272,0,1.0,1.0,1.0
1.0,2.0,42,pure_ltr,500,30.128,177.441,295.837,1174.272,0,0.979,0.877,1.02
1.0,2.0,42,ltr_aging,500,30.128,177.441,295.837,1174.272,0,0.979,0.877,1.02
1.0,2.0,42,tail_safe,500,29.233,155.615,289.968,1227.382,0,1.009,1.0,1.0
1.0,2.0,42,gated_hybrid,500,29.233,155.615,289.968,1227.382,0,1.009,1.0,1.0
1.0,3.0,42,fcfs,500,62.151,301.802,765.658,1406.86,0,1.0,1.0,1.0
1.0,3.0,42,pure_ltr,500,62.167,285.081,889.782,1555.568,0,1.0,1.059,1.162
1.0,3.0,42,ltr_aging,500,62.167,285.081,889.782,1555.568,0,1.0,1.059,1.162
1.0,3.0,42,tail_safe,500,53.595,233.691,682.052,1515.39,0,1.16,1.291,0.891
1.0,3.0,42,gated_hybrid,500,53.595,233.691,682.052,1515.39,0,1.16,1.291,0.891
1.0,4.0,42,fcfs,500,102.182,448.539,1219.807,1558.26,0,1.0,1.0,1.0
1.0,4.0,42,pure_ltr,500,101.348,511.692,1606.475,2226.985,0,1.008,0.877,1.317
1.0,4.0,42,ltr_aging,500,100.721,509.9,1433.328,2226.985,0,1.015,0.88,1.175
1.0,4.0,42,tail_safe,500,85.024,370.212,1199.058,1622.545,0,1.202,1.212,0.983
1.0,4.0,42,gated_hybrid,500,85.024,370.212,1199.058,1622.545,0,1.202,1.212,0.983
1.0,5.0,42,fcfs,500,189.091,856.63,1389.512,1603.586,0,1.0,1.0,1.0
1.0,5.0,42,pure_ltr,500,174.422,719.652,2790.376,3811.456,0,1.084,1.19,2.008
1.0,5.0,42,ltr_aging,500,177.764,799.589,2610.899,3697.116,0,1.064,1.071,1.879
1.0,5.0,42,tail_safe,500,136.589,642.412,1452.19,1839.97,0,1.384,1.333,1.045
1.0,5.0,42,gated_hybrid,500,136.589,642.412,1452.19,1839.97,0,1.384,1.333,1.045
1.0,2.0,6806,fcfs,500,28.872,202.383,436.699,968.548,0,1.0,1.0,1.0
1.0,2.0,6806,pure_ltr,500,31.117,184.415,626.711,1037.978,0,0.928,1.097,1.435
1.0,2.0,6806,ltr_aging,500,31.117,184.415,626.711,1037.978,0,0.928,1.097,1.435
1.0,2.0,6806,tail_safe,500,26.795,184.415,395.459,968.548,0,1.077,1.097,0.906
1.0,2.0,6806,gated_hybrid,500,26.795,184.415,395.459,968.548,0,1.077,1.097,0.906
1.0,3.0,6806,fcfs,500,46.766,244.132,449.912,895.509,0,1.0,1.0,1.0
1.0,3.0,6806,pure_ltr,500,46.511,250.666,433.822,964.939,0,1.005,0.974,0.964
1.0,3.0,6806,ltr_aging,500,46.511,250.666,433.822,964.939,0,1.005,0.974,0.964
1.0,3.0,6806,tail_safe,500,41.821,227.587,340.341,895.509,0,1.118,1.073,0.756
1.0,3.0,6806,gated_hybrid,500,41.821,227.587,340.341,895.509,0,1.118,1.073,0.756
1.0,4.0,6806,fcfs,500,95.119,433.223,1137.763,1366.526,0,1.0,1.0,1.0
1.0,4.0,6806,pure_ltr,500,97.211,571.586,1255.651,2211.576,0,0.978,0.758,1.104
1.0,4.0,6806,ltr_aging,500,97.398,571.586,1297.597,2211.576,0,0.977,0.758,1.14
1.0,4.0,6806,tail_safe,500,76.465,361.99,828.356,1698.998,0,1.244,1.197,0.728
1.0,4.0,6806,gated_hybrid,500,76.465,361.99,828.356,1698.998,0,1.244,1.197,0.728
1.0,5.0,6806,fcfs,500,104.639,459.032,792.056,1425.617,0,1.0,1.0,1.0
1.0,5.0,6806,pure_ltr,500,111.097,515.412,1221.04,2340.847,0,0.942,0.891,1.542
1.0,5.0,6806,ltr_aging,500,110.759,515.412,1221.04,2340.847,0,0.945,0.891,1.542
1.0,5.0,6806,tail_safe,500,84.136,313.679,766.19,1586.177,0,1.244,1.463,0.967
1.0,5.0,6806,gated_hybrid,500,84.136,313.679,766.19,1586.177,0,1.244,1.463,0.967
1.0,2.0,20260709,fcfs,500,23.251,168.03,276.477,373.455,0,1.0,1.0,1.0
1.0,2.0,20260709,pure_ltr,500,23.254,165.308,283.376,534.586,0,1.0,1.016,1.025
1.0,2.0,20260709,ltr_aging,500,22.926,165.045,268.122,534.586,0,1.014,1.018,0.97
1.0,2.0,20260709,tail_safe,500,21.984,165.045,249.202,373.455,0,1.058,1.018,0.901
1.0,2.0,20260709,gated_hybrid,500,21.984,165.045,249.202,373.455,0,1.058,1.018,0.901
1.0,3.0,20260709,fcfs,500,40.627,219.077,386.096,500.386,0,1.0,1.0,1.0
1.0,3.0,20260709,pure_ltr,500,43.018,220.147,519.49,857.943,0,0.944,0.995,1.345
1.0,3.0,20260709,ltr_aging,500,43.018,220.147,519.49,857.943,0,0.944,0.995,1.345
1.0,3.0,20260709,tail_safe,500,35.627,188.852,283.783,516.444,0,1.14,1.16,0.735
1.0,3.0,20260709,gated_hybrid,500,35.627,188.852,283.783,516.444,0,1.14,1.16,0.735
1.0,4.0,20260709,fcfs,500,71.618,358.588,661.928,801.349,0,1.0,1.0,1.0
1.0,4.0,20260709,pure_ltr,500,74.293,300.517,1159.897,3442.113,0,0.964,1.193,1.752
1.0,4.0,20260709,ltr_aging,500,74.293,300.517,1159.897,3442.113,0,0.964,1.193,1.752
1.0,4.0,20260709,tail_safe,500,56.333,249.303,684.969,1023.709,0,1.271,1.438,1.035
1.0,4.0,20260709,gated_hybrid,500,56.333,249.303,684.969,1023.709,0,1.271,1.438,1.035
1.0,5.0,20260709,fcfs,500,106.78,403.479,526.814,573.104,0,1.0,1.0,1.0
1.0,5.0,20260709,pure_ltr,500,101.784,460.171,885.27,1505.362,0,1.049,0.877,1.68
1.0,5.0,20260709,ltr_aging,500,102.571,475.343,885.27,1303.917,0,1.041,0.849,1.68
1.0,5.0,20260709,tail_safe,500,83.495,340.427,615.526,868.89,0,1.279,1.185,1.168
1.0,5.0,20260709,gated_hybrid,500,83.495,340.427,615.526,868.89,0,1.279,1.185,1.168
1.0,2.0,101,fcfs,500,29.749,206.215,363.204,815.315,0,1.0,1.0,1.0
1.0,2.0,101,pure_ltr,500,29.24,206.215,361.836,867.215,0,1.017,1.0,0.996
1.0,2.0,101,ltr_aging,500,29.24,206.215,361.836,867.215,0,1.017,1.0,0.996
1.0,2.0,101,tail_safe,500,27.531,201.708,312.17,867.215,0,1.081,1.022,0.859
1.0,2.0,101,gated_hybrid,500,27.531,201.708,312.17,867.215,0,1.081,1.022,0.859
1.0,3.0,101,fcfs,500,50.746,315.273,539.26,773.019,0,1.0,1.0,1.0
1.0,3.0,101,pure_ltr,500,51.21,278.116,604.435,1103.986,0,0.991,1.134,1.121
1.0,3.0,101,ltr_aging,500,51.21,278.116,604.435,1103.986,0,0.991,1.134,1.121
1.0,3.0,101,tail_safe,500,41.227,257.656,394.836,976.439,0,1.231,1.224,0.732
1.0,3.0,101,gated_hybrid,500,41.227,257.656,394.836,976.439,0,1.231,1.224,0.732
1.0,4.0,101,fcfs,500,121.628,559.996,1807.238,1942.552,0,1.0,1.0,1.0
1.0,4.0,101,pure_ltr,500,114.039,475.991,2297.623,3787.347,0,1.067,1.176,1.271
1.0,4.0,101,ltr_aging,500,113.973,531.73,2294.278,3669.067,0,1.067,1.053,1.269
1.0,4.0,101,tail_safe,500,84.545,283.347,1191.908,2698.897,0,1.439,1.976,0.66
1.0,4.0,101,gated_hybrid,500,84.545,283.347,1191.908,2698.897,0,1.439,1.976,0.66
1.0,5.0,101,fcfs,500,129.354,516.071,1092.587,1478.908,0,1.0,1.0,1.0
1.0,5.0,101,pure_ltr,500,119.483,540.492,1225.885,2726.274,0,1.083,0.955,1.122
1.0,5.0,101,ltr_aging,500,119.35,540.492,1225.885,1785.593,0,1.084,0.955,1.122
1.0,5.0,101,tail_safe,500,99.262,401.188,941.208,1630.885,0,1.303,1.286,0.861
1.0,5.0,101,gated_hybrid,500,99.262,401.188,941.208,1630.885,0,1.303,1.286,0.861
1.0,2.0,202,fcfs,500,32.815,231.439,362.246,617.344,0,1.0,1.0,1.0
1.0,2.0,202,pure_ltr,500,32.081,231.439,408.927,676.5,0,1.023,1.0,1.129
1.0,2.0,202,ltr_aging,500,32.081,231.439,408.927,676.5,0,1.023,1.0,1.129
1.0,2.0,202,tail_safe,500,28.799,210.74,310.581,676.5,0,1.139,1.098,0.857
1.0,2.0,202,gated_hybrid,500,28.799,210.74,310.581,676.5,0,1.139,1.098,0.857
1.0,3.0,202,fcfs,500,46.199,280.728,402.596,953.721,0,1.0,1.0,1.0
1.0,3.0,202,pure_ltr,500,48.032,265.359,553.649,1447.143,0,0.962,1.058,1.375
1.0,3.0,202,ltr_aging,500,48.138,260.277,553.649,1447.143,0,0.96,1.079,1.375
1.0,3.0,202,tail_safe,500,40.206,234.211,399.1,804.54,0,1.149,1.199,0.991
1.0,3.0,202,gated_hybrid,500,40.206,234.211,399.1,804.54,0,1.149,1.199,0.991
1.0,4.0,202,fcfs,500,96.516,506.734,890.726,1193.2,0,1.0,1.0,1.0
1.0,4.0,202,pure_ltr,500,97.206,444.996,1360.568,2786.553,0,0.993,1.139,1.527
1.0,4.0,202,ltr_aging,500,97.206,432.65,1359.826,2477.353,0,0.993,1.171,1.527
1.0,4.0,202,tail_safe,500,77.857,350.127,892.967,1487.79,0,1.24,1.447,1.003
1.0,4.0,202,gated_hybrid,500,77.857,350.127,892.967,1487.79,0,1.24,1.447,1.003
1.0,5.0,202,fcfs,500,122.288,527.375,953.198,1349.41,0,1.0,1.0,1.0
1.0,5.0,202,pure_ltr,500,130.275,593.387,1580.257,4224.71,0,0.939,0.889,1.658
1.0,5.0,202,ltr_aging,500,127.479,537.987,1580.257,3149.23,0,0.959,0.98,1.658
1.0,5.0,202,tail_safe,500,93.674,423.88,1006.759,1358.334,0,1.305,1.244,1.056
1.0,5.0,202,gated_hybrid,500,93.674,423.88,1006.759,1358.334,0,1.305,1.244,1.056
1.0,2.0,303,fcfs,500,24.458,170.401,275.598,505.24,0,1.0,1.0,1.0
1.0,2.0,303,pure_ltr,500,23.409,170.401,264.892,505.24,0,1.045,1.0,0.961
1.0,2.0,303,ltr_aging,500,23.409,170.401,264.892,505.24,0,1.045,1.0,0.961
1.0,2.0,303,tail_safe,500,22.666,153.739,257.432,505.24,0,1.079,1.108,0.934
1.0,2.0,303,gated_hybrid,500,22.666,153.739,257.432,505.24,0,1.079,1.108,0.934
1.0,3.0,303,fcfs,500,49.044,230.339,729.935,923.803,0,1.0,1.0,1.0
1.0,3.0,303,pure_ltr,500,50.091,248.67,731.636,1213.613,0,0.979,0.926,1.002
1.0,3.0,303,ltr_aging,500,50.093,248.67,731.105,1213.613,0,0.979,0.926,1.002
1.0,3.0,303,tail_safe,500,46.238,206.449,749.174,923.803,0,1.061,1.116,1.026
1.0,3.0,303,gated_hybrid,500,46.238,206.449,749.174,923.803,0,1.061,1.116,1.026
1.0,4.0,303,fcfs,500,92.061,441.399,772.309,1025.324,0,1.0,1.0,1.0
1.0,4.0,303,pure_ltr,500,98.812,456.907,1152.903,2520.612,0,0.932,0.966,1.493
1.0,4.0,303,ltr_aging,500,98.503,469.191,1166.309,2141.147,0,0.935,0.941,1.51
1.0,4.0,303,tail_safe,500,72.344,289.355,722.338,1322.878,0,1.273,1.525,0.935
1.0,4.0,303,gated_hybrid,500,72.344,289.355,722.338,1322.878,0,1.273,1.525,0.935
1.0,5.0,303,fcfs,500,183.845,887.784,1496.798,1623.723,0,1.0,1.0,1.0
1.0,5.0,303,pure_ltr,500,187.016,813.788,2413.226,4114.053,0,0.983,1.091,1.612
1.0,5.0,303,ltr_aging,500,185.743,813.788,2413.226,3683.083,0,0.99,1.091,1.612
1.0,5.0,303,tail_safe,500,132.461,610.026,1616.454,2114.326,0,1.388,1.455,1.08
1.0,5.0,303,gated_hybrid,500,132.461,610.026,1616.454,2114.326,0,1.388,1.455,1.08
1.0,2.0,404,fcfs,500,78.02,417.26,1419.897,1622.391,0,1.0,1.0,1.0
1.0,2.0,404,pure_ltr,500,73.268,311.826,1448.876,2268.776,0,1.065,1.338,1.02
1.0,2.0,404,ltr_aging,500,73.418,299.007,1449.516,2268.776,0,1.063,1.395,1.021
1.0,2.0,404,tail_safe,500,66.641,276.087,1449.302,2023.053,0,1.171,1.511,1.021
1.0,2.0,404,gated_hybrid,500,66.641,276.087,1449.302,2023.053,0,1.171,1.511,1.021
1.0,3.0,404,fcfs,500,72.588,337.951,1226.528,1605.308,0,1.0,1.0,1.0
1.0,3.0,404,pure_ltr,500,73.312,312.406,1351.259,2323.288,0,0.99,1.082,1.102
1.0,3.0,404,ltr_aging,500,73.675,312.406,1351.259,2323.288,0,0.985,1.082,1.102
1.0,3.0,404,tail_safe,500,60.182,271.587,941.794,1553.39,0,1.206,1.244,0.768
1.0,3.0,404,gated_hybrid,500,60.182,271.587,941.794,1553.39,0,1.206,1.244,0.768
1.0,4.0,404,fcfs,500,160.421,657.44,1772.911,2001.088,0,1.0,1.0,1.0
1.0,4.0,404,pure_ltr,500,172.457,807.837,2272.933,5203.479,1,0.93,0.814,1.282
1.0,4.0,404,ltr_aging,500,173.216,805.068,2274.103,5078.579,1,0.926,0.817,1.283
1.0,4.0,404,tail_safe,500,123.14,486.094,1497.741,2375.506,0,1.303,1.352,0.845
1.0,4.0,404,gated_hybrid,500,123.14,486.094,1497.741,2375.506,0,1.303,1.352,0.845
1.0,5.0,404,fcfs,500,169.896,753.28,1419.139,1756.358,0,1.0,1.0,1.0
1.0,5.0,404,pure_ltr,500,189.182,901.076,2096.403,5008.639,1,0.898,0.836,1.477
1.0,5.0,404,ltr_aging,500,188.498,899.118,2245.753,4827.829,0,0.901,0.838,1.582
1.0,5.0,404,tail_safe,500,129.561,536.727,1526.355,1870.843,0,1.311,1.403,1.076
1.0,5.0,404,gated_hybrid,500,129.561,536.727,1526.355,1870.843,0,1.311,1.403,1.076
1.0,2.0,505,fcfs,500,27.826,176.179,350.967,1431.581,0,1.0,1.0,1.0
1.0,2.0,505,pure_ltr,500,28.119,173.638,368.193,1609.711,0,0.99,1.015,1.049
1.0,2.0,505,ltr_aging,500,28.119,173.638,368.193,1609.711,0,0.99,1.015,1.049
1.0,2.0,505,tail_safe,500,26.451,168.607,351.095,1431.581,0,1.052,1.045,1.0
1.0,2.0,505,gated_hybrid,500,26.451,168.607,351.095,1431.581,0,1.052,1.045,1.0
1.0,3.0,505,fcfs,500,53.664,231.372,896.18,1501.829,0,1.0,1.0,1.0
1.0,3.0,505,pure_ltr,500,55.07,275.848,820.471,1791.529,0,0.974,0.839,0.916
1.0,3.0,505,ltr_aging,500,55.07,275.848,820.471,1791.529,0,0.974,0.839,0.916
1.0,3.0,505,tail_safe,500,49.623,223.253,861.477,1501.829,0,1.081,1.036,0.961
1.0,3.0,505,gated_hybrid,500,49.623,223.253,861.477,1501.829,0,1.081,1.036,0.961
1.0,4.0,505,fcfs,500,64.945,284.665,441.427,1167.47,0,1.0,1.0,1.0
1.0,4.0,505,pure_ltr,500,67.23,283.184,674.642,1761.129,0,0.966,1.005,1.528
1.0,4.0,505,ltr_aging,500,67.385,283.468,674.426,1708.169,0,0.964,1.004,1.528
1.0,4.0,505,tail_safe,500,56.587,257.281,368.756,1167.47,0,1.148,1.106,0.835
1.0,4.0,505,gated_hybrid,500,56.587,257.281,368.756,1167.47,0,1.148,1.106,0.835
1.0,5.0,505,fcfs,500,132.085,512.949,904.87,1389.035,0,1.0,1.0,1.0
1.0,5.0,505,pure_ltr,500,154.23,641.044,1444.462,4669.931,0,0.856,0.8,1.596
1.0,5.0,505,ltr_aging,500,150.552,627.681,1434.579,4486.651,0,0.877,0.817,1.585
1.0,5.0,505,tail_safe,500,103.943,456.522,938.748,1389.035,0,1.271,1.124,1.037
1.0,5.0,505,gated_hybrid,500,103.943,456.522,938.748,1389.035,0,1.271,1.124,1.037
1.0,2.0,606,fcfs,500,36.545,188.204,480.27,1144.718,0,1.0,1.0,1.0
1.0,2.0,606,pure_ltr,500,39.468,238.427,492.368,1144.718,0,0.926,0.789,1.025
1.0,2.0,606,ltr_aging,500,39.468,238.427,492.368,1144.718,0,0.926,0.789,1.025
1.0,2.0,606,tail_safe,500,34.688,182.559,384.3,1144.718,0,1.054,1.031,0.8
1.0,2.0,606,gated_hybrid,500,34.688,182.559,384.3,1144.718,0,1.054,1.031,0.8
1.0,3.0,606,fcfs,500,68.432,318.442,985.841,1096.58,0,1.0,1.0,1.0
1.0,3.0,606,pure_ltr,500,67.057,335.315,905.589,2653.766,0,1.021,0.95,0.919
1.0,3.0,606,ltr_aging,500,66.849,335.315,905.589,2653.766,0,1.024,0.95,0.919
1.0,3.0,606,tail_safe,500,57.639,265.171,946.187,1375.313,0,1.187,1.201,0.96
1.0,3.0,606,gated_hybrid,500,57.639,265.171,946.187,1375.313,0,1.187,1.201,0.96
1.0,4.0,606,fcfs,500,101.851,509.404,741.562,1257.22,0,1.0,1.0,1.0
1.0,4.0,606,pure_ltr,500,95.199,456.394,1114.926,2880.774,0,1.07,1.116,1.503
1.0,4.0,606,ltr_aging,500,94.92,456.394,1033.869,2880.774,0,1.073,1.116,1.394
1.0,4.0,606,tail_safe,500,79.776,368.873,798.596,1360.27,0,1.277,1.381,1.077
1.0,4.0,606,gated_hybrid,500,79.776,368.873,798.596,1360.27,0,1.277,1.381,1.077
1.0,5.0,606,fcfs,500,189.005,753.853,1568.393,1827.546,0,1.0,1.0,1.0
1.0,5.0,606,pure_ltr,500,178.253,880.058,1858.475,4034.25,0,1.06,0.857,1.185
1.0,5.0,606,ltr_aging,500,177.37,880.058,1876.54,3738.997,0,1.066,0.857,1.196
1.0,5.0,606,tail_safe,500,139.76,689.309,1354.207,2415.082,0,1.352,1.094,0.863
1.0,5.0,606,gated_hybrid,500,139.76,689.309,1354.207,2415.082,0,1.352,1.094,0.863
1.0,2.0,707,fcfs,500,30.524,193.396,345.989,469.427,0,1.0,1.0,1.0
1.0,2.0,707,pure_ltr,500,30.382,193.018,346.009,569.883,0,1.005,1.002,1.0
1.0,2.0,707,ltr_aging,500,31.566,200.351,350.052,744.733,0,0.967,0.965,1.012
1.0,2.0,707,tail_safe,500,28.46,178.16,345.137,423.518,0,1.073,1.086,0.998
1.0,2.0,707,gated_hybrid,500,28.46,178.16,345.137,423.518,0,1.073,1.086,0.998
1.0,3.0,707,fcfs,500,74.073,347.403,755.483,994.438,0,1.0,1.0,1.0
1.0,3.0,707,pure_ltr,500,74.044,322.46,850.301,1740.428,0,1.0,1.077,1.126
1.0,3.0,707,ltr_aging,500,73.132,322.46,850.301,1740.428,0,1.013,1.077,1.126
1.0,3.0,707,tail_safe,500,66.028,305.181,646.997,1205.618,0,1.122,1.138,0.856
1.0,3.0,707,gated_hybrid,500,66.028,305.181,646.997,1205.618,0,1.122,1.138,0.856
1.0,4.0,707,fcfs,500,103.627,426.347,903.512,1355.09,0,1.0,1.0,1.0
1.0,4.0,707,pure_ltr,500,107.48,462.005,1258.721,2584.729,0,0.964,0.923,1.393
1.0,4.0,707,ltr_aging,500,107.502,486.867,1258.721,2524.529,0,0.964,0.876,1.393
1.0,4.0,707,tail_safe,500,85.456,361.219,1007.141,1437.868,0,1.213,1.18,1.115
1.0,4.0,707,gated_hybrid,500,85.456,361.219,1007.141,1437.868,0,1.213,1.18,1.115
1.0,5.0,707,fcfs,500,208.047,764.054,949.456,1202.922,0,1.0,1.0,1.0
1.0,5.0,707,pure_ltr,500,197.828,941.112,2309.434,4807.466,0,1.052,0.812,2.432
1.0,5.0,707,ltr_aging,500,196.665,936.713,2005.181,4700.836,0,1.058,0.816,2.112
1.0,5.0,707,tail_safe,500,148.439,751.192,1049.52,1315.106,0,1.402,1.017,1.105
1.0,5.0,707,gated_hybrid,500,148.439,751.192,1049.52,1315.106,0,1.402,1.017,1.105
